,nfe,best_score,elapsed_time,pi_0,pi_1,pi_2,pi_3,pi_4,pi_5,pi_6,pi_7,pi_8,pi_9,probability_SBX,probability_PCX,probability_DE,probability_UNDX,probability_SPX,probability_UM,number_of_units,number_of_nodes,config,seed,scaled score,improvement,elapsed time (min)
7,1122,0.592,13.277583599090576,43.0,18.0,5.0,,,,,,,,0.3867924528301887,0.4811320754716981,0.0188679245283018,0.0377358490566037,0.0377358490566037,0.0377358490566037,3,900,2,3,0.9866666666666667,0.02400000000000002,0.22129305998484294
8,1271,0.596,15.031089067459106,43.0,43.0,5.0,,,,,,,,0.4528301886792453,0.4339622641509434,0.0188679245283018,0.0188679245283018,0.0471698113207547,0.0283018867924528,3,900,2,3,0.9933333333333333,0.0040000000000000036,0.25051815112431847
10,1563,0.598,18.438486099243164,43.0,34.0,5.0,,,,,,,,0.4622641509433962,0.4528301886792453,0.0094339622641509,0.0094339622641509,0.0188679245283018,0.0471698113207547,3,900,2,3,0.9966666666666667,0.0020000000000000018,0.30730810165405276
14,2158,0.6,25.719151258468628,43.0,28.0,5.0,,,,,,,,0.4811320754716981,0.4150943396226415,0.0188679245283018,0.0188679245283018,0.0188679245283018,0.0471698113207547,3,900,2,3,1.0,0.0020000000000000018,0.42865252097447715
0,100,0.42,1.4754579067230225,53.0,35.0,12.0,,,,,,,,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,3,900,2,3,0.7,0.0,0.024590965112050375
1,245,0.522,3.037315845489502,52.0,47.0,5.0,,,,,,,,0.2761904761904762,0.2285714285714285,0.0761904761904762,0.2095238095238095,0.1333333333333333,0.0761904761904762,3,900,2,4,0.8700000000000001,0.17600000000000005,0.050621930758158365
2,393,0.526,4.784558773040772,37.0,60.0,5.0,,,,,,,,0.2476190476190476,0.2285714285714285,0.0476190476190476,0.2666666666666666,0.1428571428571428,0.0666666666666666,3,900,2,4,0.8766666666666667,0.0040000000000000036,0.07974264621734621
3,542,0.568,6.517773866653442,42.0,50.0,5.0,,,,,,,,0.3142857142857143,0.238095238095238,0.0476190476190476,0.238095238095238,0.1333333333333333,0.0285714285714285,3,900,2,4,0.9466666666666667,0.041999999999999926,0.10862956444422404
6,991,0.576,11.730556726455688,31.0,67.0,5.0,,,,,,,,0.4528301886792453,0.2830188679245283,0.0377358490566037,0.0849056603773584,0.1226415094339622,0.0188679245283018,3,900,2,4,0.96,0.008000000000000007,0.19550927877426147
7,1138,0.596,13.48944926261902,43.0,17.0,5.0,,,,,,,,0.4622641509433962,0.3018867924528302,0.0377358490566037,0.0566037735849056,0.1226415094339622,0.0188679245283018,3,900,2,4,0.9933333333333333,0.020000000000000018,0.22482415437698366
16,2455,0.598,28.98708868026733,43.0,31.0,5.0,,,,,,,,0.6320754716981132,0.2924528301886792,0.0094339622641509,0.0094339622641509,0.0377358490566037,0.0188679245283018,3,900,2,4,0.9966666666666667,0.0020000000000000018,0.4831181446711222
27,4078,0.6,48.3066611289978,43.0,28.0,5.0,,,,,,,,0.5,0.4150943396226415,0.0188679245283018,0.0094339622641509,0.0471698113207547,0.0094339622641509,3,900,2,4,1.0,0.0020000000000000018,0.80511101881663
0,100,0.346,1.356289625167847,52.0,20.0,6.0,,,,,,,,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,3,900,2,4,0.5766666666666667,0.0,0.02260482708613078
1,241,0.23,2.8233931064605717,31.0,0.0,28.0,,,,,,,,0.1809523809523809,0.2571428571428571,0.1238095238095238,0.1428571428571428,0.1904761904761904,0.1047619047619047,3,900,3,0,0.9829059829059829,0.01200000000000001,0.04705655177434286
5,819,0.232,9.20906376838684,31.0,1.0,66.0,,,,,,,,0.3904761904761905,0.2952380952380952,0.0571428571428571,0.0666666666666666,0.0761904761904762,0.1142857142857142,3,900,3,0,0.9914529914529915,0.0020000000000000018,0.15348439613978068
27,3986,0.234,43.44223380088806,31.0,2.0,66.0,,,,,,,,0.7735849056603774,0.1132075471698113,0.0188679245283018,0.0188679245283018,0.0094339622641509,0.0660377358490566,3,900,3,0,1.0,0.0020000000000000018,0.724037230014801
0,100,0.218,1.2734801769256592,22.0,1.0,53.0,,,,,,,,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,3,900,3,0,0.9316239316239315,0.0,0.02122466961542765
1,240,0.226,2.796214818954468,31.0,0.0,84.0,,,,,,,,0.2,0.1238095238095238,0.1142857142857142,0.2095238095238095,0.2,0.1523809523809524,3,900,3,1,0.9658119658119658,0.01200000000000001,0.046603580315907805
4,679,0.23,7.71349024772644,31.0,0.0,28.0,,,,,,,,0.3428571428571428,0.2761904761904762,0.0285714285714285,0.2285714285714285,0.0857142857142857,0.0380952380952381,3,900,3,1,0.9829059829059829,0.0040000000000000036,0.12855817079544068
8,1266,0.232,14.096428632736206,31.0,1.0,66.0,,,,,,,,0.6037735849056604,0.2358490566037736,0.0094339622641509,0.0849056603773584,0.0094339622641509,0.0566037735849056,3,900,3,1,0.9914529914529915,0.0020000000000000018,0.2349404772122701
15,2278,0.234,24.96255588531494,31.0,2.0,66.0,,,,,,,,0.7547169811320755,0.1792452830188679,0.0094339622641509,0.0188679245283018,0.0094339622641509,0.0283018867924528,3,900,3,1,1.0,0.0020000000000000018,0.41604259808858235
0,100,0.214,1.4132630825042725,6.0,0.0,49.0,,,,,,,,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,3,900,3,1,0.9145299145299145,0.0,0.02355438470840454
1,246,0.218,2.959370851516724,22.0,0.0,56.0,,,,,,,,0.2,0.1619047619047619,0.1238095238095238,0.2571428571428571,0.1619047619047619,0.0952380952380952,3,900,3,2,0.9316239316239315,0.017999999999999988,0.04932284752527873
3,540,0.232,6.22433614730835,31.0,2.0,53.0,,,,,,,,0.2095238095238095,0.2285714285714285,0.1142857142857142,0.2476190476190476,0.1333333333333333,0.0666666666666666,3,900,3,2,0.9914529914529915,0.014000000000000012,0.1037389357884725
11,1713,0.234,18.849542140960693,31.0,2.0,47.0,,,,,,,,0.4716981132075472,0.1415094339622641,0.0849056603773584,0.1981132075471698,0.0660377358490566,0.0377358490566037,3,900,3,2,1.0,0.0020000000000000018,0.3141590356826782
0,100,0.2,1.3323278427124023,17.0,0.0,36.0,,,,,,,,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,3,900,3,2,0.8547008547008547,0.0,0.022205464045206704
1,250,0.224,2.9878408908843994,31.0,0.0,59.0,,,,,,,,0.1714285714285714,0.2095238095238095,0.0761904761904762,0.1809523809523809,0.2857142857142857,0.0761904761904762,3,900,3,3,0.9572649572649572,0.025999999999999995,0.04979734818140666
3,547,0.226,6.230544805526733,31.0,0.0,46.0,,,,,,,,0.2666666666666666,0.2857142857142857,0.0952380952380952,0.1142857142857142,0.1523809523809524,0.0857142857142857,3,900,3,3,0.9658119658119658,0.0020000000000000018,0.10384241342544556
5,846,0.228,9.447092294692991,31.0,2.0,58.0,,,,,,,,0.2761904761904762,0.3047619047619048,0.1333333333333333,0.0666666666666666,0.1238095238095238,0.0952380952380952,3,900,3,3,0.9743589743589743,0.0020000000000000018,0.1574515382448832
7,1133,0.23,12.579557180404665,31.0,0.0,56.0,,,,,,,,0.3867924528301887,0.2547169811320754,0.1415094339622641,0.0377358490566037,0.0849056603773584,0.0943396226415094,3,900,3,3,0.9829059829059829,0.0020000000000000018,0.20965928634007774
12,1859,0.232,20.45807290077209,31.0,0.0,47.0,,,,,,,,0.4811320754716981,0.2641509433962264,0.0943396226415094,0.0188679245283018,0.0188679245283018,0.1226415094339622,3,900,3,3,0.9914529914529915,0.0020000000000000018,0.34096788167953485
89,13148,0.234,143.16065526008606,31.0,2.0,47.0,,,,,,,,0.5660377358490566,0.3679245283018867,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0283018867924528,3,900,3,3,1.0,0.0020000000000000018,2.3860109210014344
0,100,0.198,1.4155802726745603,54.0,1.0,61.0,,,,,,,,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,3,900,3,3,0.8461538461538461,0.0,0.023593004544576007
1,245,0.224,2.973743200302124,31.0,0.0,9.0,,,,,,,,0.2095238095238095,0.1523809523809524,0.0952380952380952,0.2761904761904762,0.1523809523809524,0.1142857142857142,3,900,3,4,0.9572649572649572,0.014000000000000012,0.04956238667170207
2,390,0.23,4.517183303833008,31.0,0.0,41.0,,,,,,,,0.2666666666666666,0.2571428571428571,0.1142857142857142,0.2285714285714285,0.0666666666666666,0.0666666666666666,3,900,3,4,0.9829059829059829,0.006000000000000005,0.0752863883972168
4,681,0.232,7.71485424041748,31.0,1.0,66.0,,,,,,,,0.2952380952380952,0.2571428571428571,0.1238095238095238,0.1428571428571428,0.1333333333333333,0.0476190476190476,3,900,3,4,0.9914529914529915,0.0020000000000000018,0.12858090400695799
16,2431,0.234,26.56669235229492,31.0,2.0,66.0,,,,,,,,0.7358490566037735,0.1037735849056603,0.0566037735849056,0.0188679245283018,0.0471698113207547,0.0377358490566037,3,900,3,4,1.0,0.0020000000000000018,0.44277820587158195
0,100,0.21,1.2821829319000244,6.0,1.0,2.0,,,,,,,,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,3,900,3,4,0.8974358974358974,0.0,0.021369715531667072
2,386,0.168,4.425529479980469,10.0,25.0,40.0,,,,,,,,0.2884615384615384,0.1634615384615384,0.1057692307692307,0.1923076923076923,0.1153846153846153,0.1346153846153846,3,900,4,0,0.9545454545454547,0.0040000000000000036,0.07375882466634115
3,534,0.172,5.957602500915527,12.0,25.0,23.0,,,,,,,,0.3461538461538461,0.1153846153846153,0.0673076923076923,0.1442307692307692,0.2019230769230769,0.125,3,900,4,0,0.9772727272727273,0.003999999999999976,0.09929337501525878
9,1399,0.174,15.494033098220823,27.0,25.0,23.0,,,,,,,,0.6153846153846154,0.1442307692307692,0.0673076923076923,0.0192307692307692,0.0769230769230769,0.0769230769230769,3,900,4,0,0.9886363636363636,0.0020000000000000018,0.25823388497034705
12,1831,0.176,20.1259663105011,28.0,25.0,23.0,,,,,,,,0.7115384615384616,0.0961538461538461,0.0673076923076923,0.0192307692307692,0.0384615384615384,0.0673076923076923,3,900,4,0,1.0,0.0020000000000000018,0.33543277184168496
0,100,0.164,1.3987445831298828,12.0,25.0,12.0,,,,,,,,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,3,900,4,0,0.9318181818181819,0.0,0.02331240971883138
2,394,0.166,4.496050119400024,11.0,25.0,43.0,,,,,,,,0.1904761904761904,0.3047619047619048,0.1047619047619047,0.219047619047619,0.1238095238095238,0.0571428571428571,3,900,4,1,0.9431818181818182,0.0020000000000000018,0.07493416865666708
3,544,0.168,6.123711109161377,11.0,25.0,39.0,,,,,,,,0.219047619047619,0.2761904761904762,0.0952380952380952,0.2476190476190476,0.1238095238095238,0.0380952380952381,3,900,4,1,0.9545454545454547,0.0020000000000000018,0.10206185181935629
6,989,0.172,11.00827407836914,12.0,25.0,23.0,,,,,,,,0.3523809523809524,0.2761904761904762,0.0857142857142857,0.1238095238095238,0.0857142857142857,0.0761904761904762,3,900,4,1,0.9772727272727273,0.003999999999999976,0.18347123463948567
8,1280,0.174,14.168154001235962,21.0,25.0,23.0,,,,,,,,0.5238095238095238,0.2476190476190476,0.0666666666666666,0.0380952380952381,0.0476190476190476,0.0761904761904762,3,900,4,1,0.9886363636363636,0.0020000000000000018,0.23613590002059937
27,4073,0.176,44.43247365951538,28.0,25.0,23.0,,,,,,,,0.5566037735849056,0.1698113207547169,0.2358490566037736,0.0094339622641509,0.0188679245283018,0.0094339622641509,3,900,4,1,1.0,0.0020000000000000018,0.7405412276585897
0,100,0.164,1.282442569732666,15.0,25.0,30.0,,,,,,,,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,3,900,4,1,0.9318181818181819,0.0,0.021374042828877768
3,533,0.17,6.115167617797852,17.0,25.0,14.0,,,,,,,,0.2233009708737864,0.4174757281553398,0.1067961165048543,0.0679611650485436,0.1262135922330097,0.058252427184466,3,900,4,2,0.965909090909091,0.0020000000000000018,0.10191946029663086
10,1567,0.172,17.28403878211975,28.0,25.0,40.0,,,,,,,,0.5922330097087378,0.2427184466019417,0.029126213592233,0.029126213592233,0.0388349514563106,0.0679611650485436,3,900,4,2,0.9772727272727273,0.001999999999999974,0.2880673130353292
14,2142,0.176,23.50945806503296,28.0,25.0,23.0,,,,,,,,0.7475728155339806,0.1359223300970873,0.0388349514563106,0.0097087378640776,0.0097087378640776,0.058252427184466,3,900,4,2,1.0,0.0040000000000000036,0.39182430108388266
0,100,0.168,1.3714821338653564,17.0,25.0,44.0,,,,,,,,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,3,900,4,2,0.9545454545454547,0.0,0.022858035564422608
2,386,0.166,4.443589210510254,20.0,25.0,27.0,,,,,,,,0.2476190476190476,0.4,0.1047619047619047,0.1333333333333333,0.0857142857142857,0.0285714285714285,3,900,4,3,0.9431818181818182,0.0040000000000000036,0.0740598201751709
3,533,0.172,5.995797872543335,14.0,25.0,23.0,,,,,,,,0.2571428571428571,0.3809523809523809,0.0666666666666666,0.0952380952380952,0.1523809523809524,0.0476190476190476,3,900,4,3,0.9772727272727273,0.005999999999999978,0.09992996454238892
11,1703,0.176,18.53750896453857,28.0,25.0,23.0,,,,,,,,0.5094339622641509,0.3584905660377358,0.0471698113207547,0.0094339622641509,0.0471698113207547,0.0283018867924528,3,900,4,3,1.0,0.0040000000000000036,0.3089584827423095
0,100,0.162,1.3704636096954346,28.0,19.0,49.0,,,,,,,,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,3,900,4,3,0.9204545454545455,0.0,0.022841060161590578
1,244,0.164,2.860536336898804,18.0,25.0,24.0,,,,,,,,0.1809523809523809,0.2571428571428571,0.0666666666666666,0.1523809523809524,0.1809523809523809,0.1619047619047619,3,900,4,4,0.9318181818181819,0.010000000000000009,0.04767560561498007
3,537,0.166,6.117079734802246,18.0,25.0,27.0,,,,,,,,0.3142857142857143,0.2666666666666666,0.0666666666666666,0.1523809523809524,0.0952380952380952,0.1047619047619047,3,900,4,4,0.9431818181818182,0.0020000000000000018,0.10195132891337076
4,685,0.17,7.759930372238159,17.0,25.0,14.0,,,,,,,,0.4285714285714285,0.2952380952380952,0.0476190476190476,0.0761904761904762,0.0666666666666666,0.0857142857142857,3,900,4,4,0.965909090909091,0.0040000000000000036,0.12933217287063598
7,1128,0.172,12.617079019546509,28.0,25.0,40.0,,,,,,,,0.4433962264150943,0.2924528301886792,0.0566037735849056,0.0566037735849056,0.0377358490566037,0.1132075471698113,3,900,4,4,0.9772727272727273,0.001999999999999974,0.21028465032577515
17,2568,0.176,27.99943828582764,28.0,25.0,23.0,,,,,,,,0.5471698113207547,0.1509433962264151,0.0094339622641509,0.1132075471698113,0.0188679245283018,0.160377358490566,3,900,4,4,1.0,0.0040000000000000036,0.466657304763794
0,100,0.154,1.284559726715088,6.0,19.0,6.0,,,,,,,,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,3,900,4,4,0.875,0.0,0.0214093287785848
1,245,0.17,3.008146047592163,12.0,34.0,9.0,,,,,,,,0.1809523809523809,0.219047619047619,0.0761904761904762,0.2095238095238095,0.1714285714285714,0.1428571428571428,3,900,5,0,0.648854961832061,0.0040000000000000036,0.05013576745986938
2,386,0.196,4.551506996154785,49.0,21.0,66.0,,,,,,,,0.2095238095238095,0.1428571428571428,0.0476190476190476,0.2666666666666666,0.1809523809523809,0.1523809523809524,3,900,5,0,0.7480916030534351,0.025999999999999995,0.07585844993591309
3,532,0.212,6.191069841384888,49.0,32.0,49.0,,,,,,,,0.1619047619047619,0.2095238095238095,0.019047619047619,0.219047619047619,0.2095238095238095,0.1809523809523809,3,900,5,0,0.8091603053435114,0.015999999999999986,0.1031844973564148
5,827,0.24,9.558159589767456,40.0,67.0,70.0,,,,,,,,0.2857142857142857,0.238095238095238,0.0285714285714285,0.1428571428571428,0.1904761904761904,0.1142857142857142,3,900,5,0,0.916030534351145,0.027999999999999997,0.1593026598294576
6,973,0.252,11.242503643035889,49.0,39.0,50.0,,,,,,,,0.2857142857142857,0.238095238095238,0.0285714285714285,0.1428571428571428,0.1904761904761904,0.1142857142857142,3,900,5,0,0.9618320610687022,0.01200000000000001,0.1873750607172648
10,1559,0.254,17.919103622436523,49.0,71.0,48.0,,,,,,,,0.4056603773584906,0.2924528301886792,0.0471698113207547,0.0754716981132075,0.1226415094339622,0.0566037735849056,3,900,5,0,0.9694656488549618,0.0020000000000000018,0.2986517270406087
14,2142,0.258,24.49971556663513,40.0,71.0,48.0,,,,,,,,0.5283018867924528,0.2358490566037736,0.0754716981132075,0.0283018867924528,0.0849056603773584,0.0471698113207547,3,900,5,0,0.9847328244274809,0.0040000000000000036,0.40832859277725214
29,4335,0.262,49.117573499679565,40.0,68.0,48.0,,,,,,,,0.8207547169811321,0.0849056603773584,0.0566037735849056,0.0094339622641509,0.0094339622641509,0.0188679245283018,3,900,5,0,1.0,0.0040000000000000036,0.8186262249946594
0,100,0.166,1.4098048210144043,60.0,102.0,4.0,,,,,,,,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,3,900,5,0,0.633587786259542,0.0,0.02349674701690674
2,394,0.21,4.698831081390381,40.0,55.0,69.0,,,,,,,,0.3523809523809524,0.1809523809523809,0.0761904761904762,0.238095238095238,0.0761904761904762,0.0761904761904762,3,900,5,1,0.8015267175572518,0.036000000000000004,0.07831385135650634
4,684,0.218,7.963603496551514,25.0,62.0,27.0,,,,,,,,0.4285714285714285,0.2285714285714285,0.0285714285714285,0.1523809523809524,0.0666666666666666,0.0952380952380952,3,900,5,1,0.83206106870229,0.008000000000000007,0.13272672494252521
6,976,0.226,11.212053537368774,40.0,113.0,47.0,,,,,,,,0.4095238095238095,0.2761904761904762,0.019047619047619,0.1523809523809524,0.0666666666666666,0.0761904761904762,3,900,5,1,0.8625954198473282,0.008000000000000007,0.18686755895614623
7,1120,0.254,12.814552783966064,40.0,107.0,48.0,,,,,,,,0.5333333333333333,0.238095238095238,0.0095238095238095,0.0952380952380952,0.0571428571428571,0.0666666666666666,3,900,5,1,0.9694656488549618,0.027999999999999997,0.21357587973276773
15,2270,0.256,25.606391429901123,40.0,68.0,47.0,,,,,,,,0.6698113207547169,0.2641509433962264,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0377358490566037,3,900,5,1,0.9770992366412213,0.0020000000000000018,0.42677319049835205
30,4469,0.258,50.592808961868286,40.0,71.0,48.0,,,,,,,,0.6698113207547169,0.2830188679245283,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0188679245283018,3,900,5,1,0.9847328244274809,0.0020000000000000018,0.8432134826978047
35,5203,0.26,59.01633095741272,40.0,44.0,48.0,,,,,,,,0.6415094339622641,0.320754716981132,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,3,900,5,1,0.9923664122137404,0.0020000000000000018,0.9836055159568786
38,5649,0.262,64.12811589241028,40.0,37.0,48.0,,,,,,,,0.5754716981132075,0.3867924528301887,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,3,900,5,1,1.0,0.0020000000000000018,1.0688019315401713
0,100,0.174,1.3221104145050049,6.0,144.0,69.0,,,,,,,,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,3,900,5,1,0.66412213740458,0.0,0.022035173575083413
3,546,0.178,6.426671981811523,25.0,150.0,69.0,,,,,,,,0.2815533980582524,0.2233009708737864,0.087378640776699,0.1359223300970873,0.203883495145631,0.0679611650485436,3,900,5,2,0.6793893129770991,0.006000000000000005,0.10711119969685873
4,697,0.19,8.116027593612671,49.0,47.0,81.0,,,,,,,,0.3106796116504854,0.2524271844660194,0.0679611650485436,0.0970873786407767,0.2233009708737864,0.0485436893203883,3,900,5,2,0.7251908396946565,0.01200000000000001,0.13526712656021117
5,846,0.216,9.801584482192991,49.0,66.0,81.0,,,,,,,,0.4077669902912621,0.2427184466019417,0.0679611650485436,0.087378640776699,0.1359223300970873,0.058252427184466,3,900,5,2,0.8244274809160305,0.025999999999999995,0.16335974136988318
6,992,0.226,11.473576545715332,49.0,39.0,45.0,,,,,,,,0.4077669902912621,0.2427184466019417,0.0679611650485436,0.087378640776699,0.1359223300970873,0.058252427184466,3,900,5,2,0.8625954198473282,0.010000000000000009,0.1912262757619222
7,1140,0.234,13.145198106765749,49.0,39.0,49.0,,,,,,,,0.4854368932038835,0.1359223300970873,0.0679611650485436,0.0776699029126213,0.174757281553398,0.058252427184466,3,900,5,2,0.8931297709923665,0.008000000000000007,0.21908663511276247
8,1284,0.242,14.809061527252195,25.0,64.0,48.0,,,,,,,,0.4660194174757281,0.1844660194174757,0.058252427184466,0.058252427184466,0.1650485436893204,0.0679611650485436,3,900,5,2,0.9236641221374046,0.00799999999999998,0.24681769212086993
10,1579,0.248,18.10509347915649,49.0,67.0,57.0,,,,,,,,0.5754716981132075,0.160377358490566,0.0283018867924528,0.0660377358490566,0.0943396226415094,0.0754716981132075,3,900,5,2,0.9465648854961831,0.006000000000000005,0.3017515579859415
11,1719,0.252,19.52197933197021,49.0,39.0,50.0,,,,,,,,0.5754716981132075,0.160377358490566,0.0283018867924528,0.0660377358490566,0.0943396226415094,0.0754716981132075,3,900,5,2,0.9618320610687022,0.0040000000000000036,0.3253663221995035
14,2157,0.256,24.47909092903137,40.0,68.0,47.0,,,,,,,,0.8301886792452831,0.0471698113207547,0.0283018867924528,0.0471698113207547,0.0188679245283018,0.0283018867924528,3,900,5,2,0.9770992366412213,0.0040000000000000036,0.4079848488171895
19,2889,0.258,32.77551579475403,49.0,37.0,48.0,,,,,,,,0.9150943396226416,0.0283018867924528,0.0283018867924528,0.0094339622641509,0.0094339622641509,0.0094339622641509,3,900,5,2,0.9847328244274809,0.0020000000000000018,0.5462585965792338
22,3315,0.262,37.36310195922852,40.0,68.0,48.0,,,,,,,,0.9433962264150944,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,3,900,5,2,1.0,0.0040000000000000036,0.622718365987142
0,100,0.172,1.3167946338653564,40.0,70.0,117.0,,,,,,,,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,3,900,5,2,0.6564885496183205,0.0,0.021946577231089275
3,537,0.194,6.417209148406982,40.0,99.0,95.0,,,,,,,,0.3428571428571428,0.1809523809523809,0.0476190476190476,0.2095238095238095,0.1619047619047619,0.0571428571428571,3,900,5,3,0.7404580152671756,0.016000000000000014,0.10695348580678304
4,685,0.218,8.185660600662231,49.0,83.0,8.0,,,,,,,,0.3904761904761905,0.2,0.0380952380952381,0.1904761904761904,0.1523809523809524,0.0285714285714285,3,900,5,3,0.83206106870229,0.023999999999999994,0.13642767667770386
8,1262,0.24,14.638488531112673,49.0,72.0,48.0,,,,,,,,0.5333333333333333,0.1428571428571428,0.0285714285714285,0.1238095238095238,0.1047619047619047,0.0666666666666666,3,900,5,3,0.916030534351145,0.021999999999999992,0.2439748088518779
12,1846,0.244,21.28302264213562,49.0,109.0,48.0,,,,,,,,0.6981132075471698,0.0471698113207547,0.0188679245283018,0.0849056603773584,0.0660377358490566,0.0849056603773584,3,900,5,3,0.9312977099236641,0.0040000000000000036,0.3547170440355937
17,2563,0.256,29.17665123939514,49.0,68.0,57.0,,,,,,,,0.839622641509434,0.0377358490566037,0.0188679245283018,0.0566037735849056,0.0188679245283018,0.0283018867924528,3,900,5,3,0.9770992366412213,0.01200000000000001,0.4862775206565857
19,2856,0.258,32.44975757598877,40.0,68.0,57.0,,,,,,,,0.839622641509434,0.0283018867924528,0.0283018867924528,0.0566037735849056,0.0188679245283018,0.0283018867924528,3,900,5,3,0.9847328244274809,0.0020000000000000018,0.5408292929331462
33,4894,0.262,55.33150386810303,40.0,39.0,48.0,,,,,,,,0.9339622641509434,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0188679245283018,3,900,5,3,1.0,0.0040000000000000036,0.9221917311350505
0,100,0.178,1.423802375793457,49.0,11.0,61.0,,,,,,,,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,3,900,5,3,0.6793893129770991,0.0,0.023730039596557617
1,247,0.214,3.1298205852508545,22.0,134.0,57.0,,,,,,,,0.1333333333333333,0.3047619047619048,0.0952380952380952,0.2,0.219047619047619,0.0476190476190476,3,900,5,4,0.8167938931297709,0.055999999999999994,0.05216367642084758
2,395,0.226,4.864372491836548,49.0,54.0,50.0,,,,,,,,0.1904761904761904,0.2952380952380952,0.0666666666666666,0.2285714285714285,0.1619047619047619,0.0571428571428571,3,900,5,4,0.8625954198473282,0.01200000000000001,0.08107287486394246
4,692,0.242,8.283398866653442,40.0,84.0,57.0,,,,,,,,0.1619047619047619,0.3047619047619048,0.019047619047619,0.2666666666666666,0.2095238095238095,0.0380952380952381,3,900,5,4,0.9236641221374046,0.015999999999999986,0.13805664777755738
5,841,0.258,9.985238790512083,49.0,33.0,48.0,,,,,,,,0.238095238095238,0.3809523809523809,0.0095238095238095,0.1809523809523809,0.1523809523809524,0.0380952380952381,3,900,5,4,0.9847328244274809,0.016000000000000014,0.16642064650853472
20,3042,0.262,35.67395853996277,40.0,68.0,48.0,,,,,,,,0.5660377358490566,0.3396226415094339,0.0188679245283018,0.0471698113207547,0.0188679245283018,0.0094339622641509,3,900,5,4,1.0,0.0040000000000000036,0.5945659756660462
0,100,0.158,1.3466191291809082,29.0,120.0,48.0,,,,,,,,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,3,900,5,4,0.6030534351145038,0.0,0.022443652153015137
0,100,0.01,1.407451629638672,0.0,0.0,34.0,,,,,,,,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,3,900,6,0,1.0,0.0,0.023457527160644535
0,100,0.01,1.3235459327697754,0.0,0.0,34.0,,,,,,,,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,3,900,6,1,1.0,0.0,0.022059098879496256
0,100,0.01,1.3315725326538086,0.0,0.0,26.0,,,,,,,,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,3,900,6,2,1.0,0.0,0.022192875544230144
0,100,0.01,1.400820016860962,0.0,0.0,34.0,,,,,,,,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,3,900,6,3,1.0,0.0,0.023347000281016033
0,100,0.01,1.326398849487305,0.0,0.0,26.0,,,,,,,,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,3,900,6,4,1.0,0.0,0.02210664749145508
1,244,0.06,2.9943594932556152,23.0,24.0,2.0,,,,,,,,0.1619047619047619,0.1619047619047619,0.1333333333333333,0.1238095238095238,0.3238095238095238,0.0952380952380952,3,900,7,0,0.8333333333333334,0.011999999999999997,0.04990599155426025
