,nfe,best_score,elapsed_time,pi_0,pi_1,pi_2,pi_3,pi_4,pi_5,pi_6,pi_7,pi_8,pi_9,probability_SBX,probability_PCX,probability_DE,probability_UNDX,probability_SPX,probability_UM,number_of_units,number_of_nodes,config,seed,scaled score,improvement,elapsed time (min)
103,15513,0.55,16.069564819335938,0.0,11.0,16.0,34.0,51.0,33.0,15.0,18.0,33.0,5.0,0.9433962264150944,0.0094339622641509,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0094339622641509,10,900,7,4,0.985663082437276,0.0020000000000000018,0.2678260803222656
120,18057,0.554,18.52163076400757,0.0,12.0,16.0,34.0,50.0,33.0,15.0,18.0,33.0,5.0,0.9339622641509434,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0188679245283018,10,900,7,4,0.992831541218638,0.0040000000000000036,0.3086938460667928
138,20758,0.558,21.565458059310917,0.0,12.0,16.0,58.0,50.0,33.0,15.0,18.0,33.0,5.0,0.9433962264150944,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,10,900,7,4,1.0,0.0040000000000000036,0.3594243009885153
0,100,0.336,0.5819790363311768,0.0,1.0,49.0,7.0,166.0,116.0,2.0,31.0,42.0,4.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,10,900,7,4,0.6021505376344086,0.0,0.009699650605519613
1,246,0.244,0.7869381904602051,71.0,0.0,47.0,10.0,52.0,168.0,20.0,0.0,28.0,3.0,0.2095238095238095,0.238095238095238,0.1523809523809524,0.1904761904761904,0.0952380952380952,0.1142857142857142,10,900,8,0,0.61,0.011999999999999983,0.013115636507670085
2,389,0.268,1.0169472694396973,26.0,0.0,173.0,30.0,34.0,12.0,55.0,16.0,25.0,3.0,0.2476190476190476,0.2476190476190476,0.1428571428571428,0.1428571428571428,0.0952380952380952,0.1238095238095238,10,900,8,0,0.67,0.02400000000000002,0.016949121157328287
4,681,0.288,1.3642172813415527,61.0,1.0,67.0,0.0,52.0,0.0,0.0,46.0,65.0,5.0,0.3714285714285714,0.2476190476190476,0.0952380952380952,0.0666666666666666,0.0761904761904762,0.1428571428571428,10,900,8,0,0.7199999999999999,0.019999999999999962,0.022736954689025878
6,973,0.302,1.6635215282440186,73.0,0.0,67.0,0.0,43.0,64.0,0.0,18.0,65.0,4.0,0.5660377358490566,0.1415094339622641,0.0660377358490566,0.0377358490566037,0.0754716981132075,0.1132075471698113,10,900,8,0,0.7549999999999999,0.014000000000000012,0.027725358804066975
8,1269,0.308,1.9616022109985352,73.0,0.0,67.0,0.0,0.0,64.0,50.0,18.0,38.0,4.0,0.6792452830188679,0.0943396226415094,0.0471698113207547,0.0377358490566037,0.0566037735849056,0.0849056603773584,10,900,8,0,0.7699999999999999,0.006000000000000005,0.032693370183308916
9,1417,0.31,2.111017227172852,26.0,0.0,78.0,31.0,1.0,12.0,51.0,45.0,60.0,4.0,0.7169811320754716,0.0754716981132075,0.0377358490566037,0.0377358490566037,0.0566037735849056,0.0754716981132075,10,900,8,0,0.7749999999999999,0.0020000000000000018,0.035183620452880864
10,1567,0.318,2.2704825401306152,28.0,0.0,79.0,30.0,38.0,0.0,56.0,7.0,32.0,3.0,0.7358490566037735,0.0566037735849056,0.0566037735849056,0.0471698113207547,0.0471698113207547,0.0566037735849056,10,900,8,0,0.7949999999999999,0.008000000000000007,0.03784137566884359
11,1716,0.322,2.415493488311768,47.0,0.0,92.0,34.0,20.0,58.0,33.0,22.0,65.0,3.0,0.7547169811320755,0.0471698113207547,0.0471698113207547,0.0471698113207547,0.0188679245283018,0.0849056603773584,10,900,8,0,0.8049999999999999,0.0040000000000000036,0.040258224805196134
12,1863,0.332,2.5543441772460938,28.0,0.0,79.0,30.0,38.0,0.0,56.0,7.0,36.0,3.0,0.7547169811320755,0.0471698113207547,0.0471698113207547,0.0471698113207547,0.0188679245283018,0.0849056603773584,10,900,8,0,0.83,0.010000000000000009,0.042572402954101564
13,2011,0.342,2.6940689086914062,28.0,0.0,78.0,30.0,38.0,0.0,56.0,22.0,36.0,2.0,0.8207547169811321,0.0283018867924528,0.0566037735849056,0.0188679245283018,0.0094339622641509,0.0660377358490566,10,900,8,0,0.855,0.010000000000000009,0.04490114847819011
16,2458,0.344,3.127185344696045,26.0,0.0,67.0,29.0,38.0,0.0,50.0,25.0,36.0,2.0,0.9245283018867924,0.0094339622641509,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0283018867924528,10,900,8,0,0.8599999999999999,0.0019999999999999463,0.05211975574493408
17,2607,0.348,3.262315511703491,26.0,0.0,78.0,34.0,38.0,1.0,56.0,43.0,29.0,3.0,0.9245283018867924,0.0094339622641509,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0283018867924528,10,900,8,0,0.8699999999999999,0.0040000000000000036,0.054371925195058186
19,2906,0.354,3.559644937515259,28.0,0.0,67.0,30.0,38.0,1.0,56.0,10.0,44.0,4.0,0.9056603773584906,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0566037735849056,10,900,8,0,0.8849999999999999,0.006000000000000005,0.059327415625254315
22,3351,0.36,4.004361867904663,19.0,0.0,67.0,30.0,38.0,1.0,56.0,22.0,68.0,2.0,0.9245283018867924,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0377358490566037,10,900,8,0,0.8999999999999999,0.006000000000000005,0.06673936446507772
