,nfe,best_score,elapsed_time,pi_0,pi_1,pi_2,pi_3,pi_4,pi_5,pi_6,pi_7,pi_8,pi_9,probability_SBX,probability_PCX,probability_DE,probability_UNDX,probability_SPX,probability_UM,number_of_nodes,number_of_units,config,seed,improvement,elapsed time (min),scaled score
13,2014,0.55,45.15858769416809,46.0,168.0,206.0,51.0,21.0,92.0,,,,,0.9433962264150944,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0188679245283018,957,6,0,0,0.06800000000000006,0.7526431282361349,0.9166666666666667
16,2462,0.552,55.08961248397827,46.0,182.0,205.0,51.0,8.0,92.0,,,,,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,6,0,0,0.0020000000000000018,0.9181602080663045,0.9200000000000002
19,2912,0.558,65.37931275367737,5.0,171.0,205.0,51.0,8.0,92.0,,,,,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,6,0,0,0.006000000000000005,1.0896552125612895,0.9300000000000002
22,3361,0.562,75.2560863494873,358.0,174.0,278.0,51.0,8.0,92.0,,,,,0.9433962264150944,0.0094339622641509,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,6,0,0,0.0040000000000000036,1.2542681058247884,0.9366666666666668
24,3659,0.566,81.86913537979126,120.0,142.0,166.0,51.0,8.0,92.0,,,,,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,6,0,0,0.0039999999999998925,1.3644855896631876,0.9433333333333332
26,3959,0.568,88.5079574584961,121.0,189.0,249.0,51.0,8.0,92.0,,,,,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,6,0,0,0.0020000000000000018,1.4751326243082683,0.9466666666666667
31,4708,0.578,105.01953411102296,6.0,166.0,249.0,51.0,8.0,92.0,,,,,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,6,0,0,0.010000000000000009,1.7503255685170493,0.9633333333333333
33,5006,0.58,111.64193153381348,204.0,296.0,249.0,51.0,8.0,92.0,,,,,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,6,0,0,0.0020000000000000018,1.8606988588968914,0.9666666666666667
41,6202,0.582,137.93449330329895,248.0,241.0,249.0,51.0,8.0,92.0,,,,,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,6,0,0,0.0020000000000000018,2.298908221721649,0.97
42,6352,0.584,141.32442927360535,204.0,287.0,249.0,51.0,8.0,92.0,,,,,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,6,0,0,0.0020000000000000018,2.355407154560089,0.9733333333333333
55,8290,0.59,184.24341297149655,171.0,287.0,249.0,51.0,8.0,92.0,,,,,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,6,0,0,0.006000000000000005,3.0707235495249425,0.9833333333333333
67,10083,0.594,223.754075050354,166.0,287.0,249.0,51.0,8.0,92.0,,,,,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,6,0,0,0.0040000000000000036,3.7292345841725667,0.99
82,12313,0.6,273.0623028278351,166.0,287.0,301.0,51.0,8.0,92.0,,,,,0.9433962264150944,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0188679245283018,957,6,0,0,0.006000000000000005,4.551038380463918,1.0
0,100,0.354,2.5330724716186523,33.0,54.0,305.0,92.0,108.0,363.0,,,,,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,957,6,0,0,0.0,0.04221787452697754,0.59
1,247,0.4,5.84693717956543,81.0,114.0,258.0,92.0,16.0,260.0,,,,,0.2666666666666666,0.1428571428571428,0.1619047619047619,0.2,0.0952380952380952,0.1333333333333333,957,6,0,1,0.010000000000000009,0.09744895299275716,0.6666666666666667
3,537,0.444,12.113171815872192,81.0,114.0,127.0,92.0,16.0,186.0,,,,,0.4380952380952381,0.2095238095238095,0.0571428571428571,0.1047619047619047,0.0380952380952381,0.1523809523809524,957,6,0,1,0.043999999999999984,0.20188619693120322,0.74
6,979,0.46,22.048842668533325,365.0,365.0,364.0,8.0,103.0,92.0,,,,,0.5714285714285714,0.2,0.0571428571428571,0.0380952380952381,0.019047619047619,0.1142857142857142,957,6,0,1,0.016000000000000014,0.3674807111422221,0.7666666666666667
7,1128,0.462,25.36598920822144,338.0,365.0,364.0,8.0,103.0,92.0,,,,,0.7714285714285715,0.0571428571428571,0.0571428571428571,0.0095238095238095,0.0095238095238095,0.0952380952380952,957,6,0,1,0.0020000000000000018,0.42276648680369067,0.77
8,1277,0.468,28.68934392929077,81.0,112.0,110.0,92.0,16.0,25.0,,,,,0.7904761904761904,0.0476190476190476,0.0380952380952381,0.0095238095238095,0.0095238095238095,0.1047619047619047,957,6,0,1,0.006000000000000005,0.4781557321548462,0.78
10,1568,0.48,35.163564920425415,80.0,82.0,110.0,92.0,8.0,25.0,,,,,0.7830188679245284,0.0377358490566037,0.0283018867924528,0.0094339622641509,0.0094339622641509,0.1320754716981132,957,6,0,1,0.011999999999999955,0.5860594153404236,0.8
12,1862,0.49,41.68578934669495,83.0,168.0,118.0,92.0,10.0,25.0,,,,,0.8773584905660378,0.0377358490566037,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0471698113207547,957,6,0,1,0.010000000000000009,0.6947631557782492,0.8166666666666667
14,2161,0.506,48.416698932647705,83.0,94.0,301.0,92.0,7.0,22.0,,,,,0.9339622641509434,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0283018867924528,957,6,0,1,0.016000000000000014,0.8069449822107951,0.8433333333333334
16,2457,0.512,54.973328590393066,83.0,94.0,301.0,92.0,8.0,22.0,,,,,0.9339622641509434,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0283018867924528,957,6,0,1,0.006000000000000005,0.9162221431732178,0.8533333333333334
19,2902,0.514,65.21962022781372,89.0,94.0,301.0,92.0,8.0,22.0,,,,,0.9433962264150944,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0188679245283018,957,6,0,1,0.0020000000000000018,1.086993670463562,0.8566666666666667
20,3050,0.524,68.44284343719482,211.0,168.0,301.0,92.0,8.0,23.0,,,,,0.9433962264150944,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0188679245283018,957,6,0,1,0.010000000000000009,1.1407140572865804,0.8733333333333334
22,3349,0.526,75.22082591056824,219.0,166.0,301.0,92.0,7.0,22.0,,,,,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,6,0,1,0.0020000000000000018,1.2536804318428039,0.8766666666666667
25,3795,0.528,85.24604964256287,211.0,166.0,301.0,92.0,8.0,23.0,,,,,0.9433962264150944,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0188679245283018,0.0094339622641509,957,6,0,1,0.0020000000000000018,1.4207674940427144,0.8800000000000001
27,4094,0.53,91.91282677650452,190.0,194.0,301.0,92.0,8.0,47.0,,,,,0.9433962264150944,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0188679245283018,0.0094339622641509,957,6,0,1,0.0020000000000000018,1.5318804462750752,0.8833333333333334
28,4245,0.534,95.2951683998108,47.0,171.0,301.0,92.0,8.0,23.0,,,,,0.9433962264150944,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0188679245283018,0.0094339622641509,957,6,0,1,0.0040000000000000036,1.5882528066635133,0.8900000000000001
31,4695,0.536,105.2186005115509,166.0,223.0,301.0,92.0,8.0,21.0,,,,,0.9150943396226416,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0377358490566037,0.0188679245283018,957,6,0,1,0.0020000000000000018,1.7536433418591817,0.8933333333333334
34,5144,0.54,115.18426299095154,166.0,155.0,301.0,92.0,8.0,21.0,,,,,0.9150943396226416,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0377358490566037,0.0188679245283018,957,6,0,1,0.0040000000000000036,1.919737716515859,0.9000000000000001
37,5589,0.542,125.1060791015625,166.0,245.0,301.0,92.0,8.0,44.0,,,,,0.9056603773584906,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0283018867924528,0.0283018867924528,957,6,0,1,0.0020000000000000018,2.085101318359375,0.9033333333333334
43,6486,0.546,144.94512844085693,166.0,155.0,301.0,92.0,8.0,44.0,,,,,0.9245283018867924,0.0094339622641509,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0283018867924528,957,6,0,1,0.0040000000000000036,2.415752140680949,0.9100000000000001
52,7833,0.548,175.04695439338684,166.0,248.0,301.0,92.0,8.0,44.0,,,,,0.9433962264150944,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0188679245283018,957,6,0,1,0.0020000000000000018,2.917449239889781,0.9133333333333334
63,9475,0.558,211.13023710250852,166.0,154.0,301.0,92.0,8.0,51.0,,,,,0.9433962264150944,0.0094339622641509,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,6,0,1,0.010000000000000009,3.518837285041809,0.9300000000000002
66,9924,0.56,221.0868275165558,166.0,155.0,301.0,92.0,8.0,51.0,,,,,0.9433962264150944,0.0094339622641509,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,6,0,1,0.0020000000000000018,3.684780458609263,0.9333333333333335
71,10673,0.562,237.62211728096008,166.0,235.0,301.0,92.0,8.0,51.0,,,,,0.9433962264150944,0.0094339622641509,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,6,0,1,0.0020000000000000018,3.9603686213493345,0.9366666666666668
84,12622,0.564,280.3192775249481,166.0,248.0,301.0,92.0,8.0,51.0,,,,,0.9433962264150944,0.0094339622641509,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,6,0,1,0.0019999999999998908,4.671987958749136,0.94
92,13818,0.568,306.8877520561218,166.0,287.0,301.0,92.0,8.0,51.0,,,,,0.9433962264150944,0.0094339622641509,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,6,0,1,0.0040000000000000036,5.11479586760203,0.9466666666666667
0,100,0.39,2.4770634174346924,81.0,114.0,226.0,92.0,20.0,260.0,,,,,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,957,6,0,1,0.0,0.041284390290578205,0.65
1,242,0.38,5.523308992385864,74.0,245.0,5.0,92.0,73.0,325.0,,,,,0.1809523809523809,0.238095238095238,0.0952380952380952,0.2095238095238095,0.1714285714285714,0.1047619047619047,957,6,0,2,0.01200000000000001,0.09205514987309774,0.6333333333333334
4,686,0.382,16.12664794921875,42.0,310.0,45.0,21.0,197.0,66.0,,,,,0.4380952380952381,0.2571428571428571,0.0285714285714285,0.1238095238095238,0.1142857142857142,0.0380952380952381,957,6,0,2,0.0020000000000000018,0.2687774658203125,0.6366666666666667
6,983,0.416,22.839903593063354,42.0,331.0,45.0,21.0,72.0,71.0,,,,,0.5142857142857142,0.2571428571428571,0.019047619047619,0.0476190476190476,0.0761904761904762,0.0857142857142857,957,6,0,2,0.033999999999999975,0.38066505988438926,0.6933333333333334
7,1131,0.482,26.26966881752014,47.0,322.0,45.0,21.0,166.0,67.0,,,,,0.6190476190476191,0.219047619047619,0.0285714285714285,0.0476190476190476,0.0285714285714285,0.0571428571428571,957,6,0,2,0.066,0.4378278136253357,0.8033333333333333
18,2766,0.488,62.81349515914917,47.0,335.0,181.0,21.0,166.0,67.0,,,,,0.9150943396226416,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0188679245283018,0.0283018867924528,957,6,0,2,0.006000000000000005,1.0468915859858194,0.8133333333333334
19,2915,0.502,66.1856141090393,34.0,311.0,141.0,51.0,166.0,71.0,,,,,0.9150943396226416,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0188679245283018,0.0283018867924528,957,6,0,2,0.014000000000000012,1.1030935684839884,0.8366666666666667
20,3062,0.506,69.44975328445435,43.0,339.0,39.0,21.0,166.0,85.0,,,,,0.9245283018867924,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0377358490566037,957,6,0,2,0.0040000000000000036,1.1574958880742392,0.8433333333333334
22,3359,0.508,76.0608856678009,43.0,339.0,180.0,21.0,166.0,85.0,,,,,0.9245283018867924,0.0094339622641509,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0283018867924528,957,6,0,2,0.0020000000000000018,1.2676814277966817,0.8466666666666667
24,3660,0.51,82.70436382293701,43.0,329.0,47.0,21.0,166.0,85.0,,,,,0.9339622641509434,0.0094339622641509,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0188679245283018,957,6,0,2,0.0020000000000000018,1.3784060637156168,0.8500000000000001
27,4105,0.524,92.62979555130003,45.0,329.0,35.0,21.0,166.0,92.0,,,,,0.9433962264150944,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0188679245283018,957,6,0,2,0.014000000000000012,1.5438299258550006,0.8733333333333334
28,4254,0.528,95.90382599830627,52.0,329.0,35.0,21.0,166.0,92.0,,,,,0.9339622641509434,0.0094339622641509,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0188679245283018,957,6,0,2,0.0040000000000000036,1.5983970999717712,0.8800000000000001
33,4999,0.536,112.49609470367432,47.0,329.0,28.0,21.0,166.0,92.0,,,,,0.9245283018867924,0.0094339622641509,0.0283018867924528,0.0094339622641509,0.0094339622641509,0.0188679245283018,957,6,0,2,0.008000000000000007,1.8749349117279053,0.8933333333333334
40,6045,0.538,137.3206226825714,47.0,247.0,9.0,21.0,166.0,92.0,,,,,0.9339622641509434,0.0094339622641509,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0188679245283018,957,6,0,2,0.0020000000000000018,2.2886770447095235,0.8966666666666667
49,7390,0.54,167.05675506591797,47.0,330.0,148.0,21.0,166.0,92.0,,,,,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,6,0,2,0.0020000000000000018,2.7842792510986327,0.9000000000000001
53,7985,0.542,180.14773321151733,47.0,227.0,158.0,21.0,166.0,92.0,,,,,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,6,0,2,0.0020000000000000018,3.0024622201919557,0.9033333333333334
63,9476,0.544,212.9997284412384,47.0,211.0,158.0,21.0,166.0,92.0,,,,,0.9433962264150944,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0188679245283018,957,6,0,2,0.0020000000000000018,3.54999547402064,0.9066666666666667
105,15755,0.546,352.6892936229706,47.0,211.0,155.0,21.0,166.0,92.0,,,,,0.9339622641509434,0.0188679245283018,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,6,0,2,0.0020000000000000018,5.878154893716176,0.9100000000000001
0,100,0.368,2.551766395568848,21.0,107.0,61.0,92.0,30.0,350.0,,,,,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,957,6,0,2,0.0,0.042529439926147466,0.6133333333333334
2,396,0.344,9.451035737991331,146.0,105.0,119.0,28.0,11.0,85.0,,,,,0.2211538461538461,0.3846153846153846,0.0673076923076923,0.2019230769230769,0.0384615384615384,0.0865384615384615,957,6,0,3,0.009999999999999953,0.15751726229985552,0.5733333333333334
3,543,0.388,12.758479356765749,50.0,346.0,369.0,8.0,85.0,9.0,,,,,0.2019230769230769,0.4326923076923077,0.0384615384615384,0.1923076923076923,0.048076923076923,0.0865384615384615,957,6,0,3,0.04400000000000004,0.21264132261276247,0.6466666666666667
6,985,0.448,23.22168016433716,114.0,130.0,120.0,51.0,3.0,71.0,,,,,0.4038461538461538,0.3557692307692308,0.0192307692307692,0.0961538461538461,0.0384615384615384,0.0865384615384615,957,6,0,3,0.06,0.3870280027389527,0.7466666666666667
8,1283,0.452,29.910295486450195,121.0,131.0,122.0,51.0,0.0,71.0,,,,,0.5865384615384616,0.2980769230769231,0.0192307692307692,0.048076923076923,0.0096153846153846,0.0384615384615384,957,6,0,3,0.0040000000000000036,0.4985049247741699,0.7533333333333334
10,1578,0.454,36.66008949279785,121.0,313.0,362.0,51.0,3.0,71.0,,,,,0.6057692307692307,0.2884615384615384,0.0192307692307692,0.0384615384615384,0.0096153846153846,0.0384615384615384,957,6,0,3,0.0020000000000000018,0.6110014915466309,0.7566666666666667
11,1728,0.478,39.94571781158447,123.0,313.0,361.0,51.0,4.0,71.0,,,,,0.7547169811320755,0.1981132075471698,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0188679245283018,957,6,0,3,0.023999999999999966,0.6657619635264079,0.7966666666666666
13,2028,0.482,46.71857690811157,123.0,313.0,362.0,51.0,4.0,71.0,,,,,0.8018867924528302,0.1320754716981132,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0283018867924528,957,6,0,3,0.0040000000000000036,0.7786429484685262,0.8033333333333333
14,2175,0.514,49.98631453514099,131.0,313.0,363.0,51.0,19.0,71.0,,,,,0.8018867924528302,0.1320754716981132,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0283018867924528,957,6,0,3,0.03200000000000003,0.8331052422523498,0.8566666666666667
15,2326,0.526,53.31690287590027,123.0,313.0,362.0,51.0,8.0,71.0,,,,,0.839622641509434,0.0849056603773584,0.0283018867924528,0.0094339622641509,0.0094339622641509,0.0283018867924528,957,6,0,3,0.01200000000000001,0.8886150479316711,0.8766666666666667
16,2477,0.528,56.69861030578613,114.0,301.0,361.0,51.0,21.0,71.0,,,,,0.8584905660377359,0.0754716981132075,0.0283018867924528,0.0094339622641509,0.0094339622641509,0.0188679245283018,957,6,0,3,0.0020000000000000018,0.9449768384297689,0.8800000000000001
17,2627,0.532,60.00833821296692,111.0,318.0,362.0,51.0,8.0,71.0,,,,,0.9056603773584906,0.0471698113207547,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,6,0,3,0.0040000000000000036,1.0001389702161154,0.8866666666666667
21,3226,0.534,73.28613448143005,70.0,318.0,362.0,51.0,8.0,71.0,,,,,0.9433962264150944,0.0094339622641509,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,6,0,3,0.0020000000000000018,1.2214355746905008,0.8900000000000001
22,3376,0.556,76.65786814689636,125.0,286.0,365.0,51.0,8.0,92.0,,,,,0.9433962264150944,0.0094339622641509,0.0188679245283018,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,6,0,3,0.02200000000000002,1.2776311357816061,0.9266666666666667
25,3826,0.56,86.88156056404114,127.0,305.0,352.0,51.0,8.0,92.0,,,,,0.9433962264150944,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0188679245283018,957,6,0,3,0.0040000000000000036,1.4480260094006856,0.9333333333333335
27,4122,0.568,93.4490716457367,146.0,301.0,376.0,51.0,8.0,92.0,,,,,0.9339622641509434,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0283018867924528,957,6,0,3,0.007999999999999896,1.5574845274289448,0.9466666666666667
28,4273,0.572,96.8198070526123,153.0,301.0,365.0,51.0,8.0,92.0,,,,,0.9339622641509434,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0283018867924528,957,6,0,3,0.0040000000000000036,1.6136634508768717,0.9533333333333333
30,4569,0.574,103.61273169517516,162.0,301.0,329.0,51.0,8.0,92.0,,,,,0.9433962264150944,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0188679245283018,957,6,0,3,0.0020000000000000018,1.7268788615862527,0.9566666666666667
35,5316,0.582,120.31317353248596,171.0,301.0,329.0,51.0,8.0,92.0,,,,,0.9433962264150944,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0188679245283018,957,6,0,3,0.008000000000000007,2.005219558874766,0.97
37,5617,0.584,126.90069532394408,171.0,301.0,314.0,51.0,8.0,92.0,,,,,0.9433962264150944,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0188679245283018,957,6,0,3,0.0020000000000000018,2.1150115887324015,0.9733333333333333
38,5767,0.586,130.26678323745728,168.0,301.0,335.0,51.0,8.0,92.0,,,,,0.9433962264150944,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0188679245283018,957,6,0,3,0.0020000000000000018,2.171113053957621,0.9766666666666667
44,6662,0.59,150.15539979934692,171.0,287.0,303.0,51.0,8.0,92.0,,,,,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,6,0,3,0.0040000000000000036,2.502589996655782,0.9833333333333333
51,7709,0.592,173.64066123962402,166.0,317.0,301.0,51.0,8.0,92.0,,,,,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,6,0,3,0.0020000000000000018,2.8940110206604004,0.9866666666666667
52,7857,0.596,176.95395755767822,166.0,318.0,301.0,51.0,8.0,92.0,,,,,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,6,0,3,0.0040000000000000036,2.9492326259613035,0.9933333333333333
57,8607,0.6,193.8256459236145,166.0,287.0,301.0,51.0,8.0,92.0,,,,,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,6,0,3,0.0040000000000000036,3.2304274320602415,1.0
0,100,0.334,2.7484729290008545,234.0,154.0,41.0,92.0,318.0,202.0,,,,,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,957,6,0,3,0.0,0.04580788215001424,0.5566666666666668
2,392,0.36,9.09795331954956,188.0,228.0,172.0,51.0,22.0,340.0,,,,,0.3461538461538461,0.2788461538461538,0.0576923076923076,0.1346153846153846,0.0673076923076923,0.1153846153846153,957,6,0,4,0.01799999999999996,0.151632555325826,0.6
3,536,0.406,11.921266794204712,113.0,209.0,336.0,25.0,265.0,92.0,,,,,0.3942307692307692,0.2788461538461538,0.0769230769230769,0.0865384615384615,0.048076923076923,0.1153846153846153,957,6,0,4,0.04600000000000004,0.19868777990341185,0.6766666666666667
4,683,0.41,15.346214771270752,8.0,205.0,340.0,25.0,265.0,92.0,,,,,0.4519230769230769,0.25,0.0673076923076923,0.0673076923076923,0.048076923076923,0.1153846153846153,957,6,0,4,0.003999999999999948,0.2557702461878459,0.6833333333333333
6,973,0.422,21.779541730880737,201.0,280.0,340.0,25.0,55.0,92.0,,,,,0.625,0.1346153846153846,0.0673076923076923,0.0288461538461538,0.0384615384615384,0.1057692307692307,957,6,0,4,0.01200000000000001,0.3629923621813456,0.7033333333333334
7,1121,0.444,25.118340730667114,190.0,33.0,135.0,51.0,286.0,71.0,,,,,0.7307692307692307,0.0673076923076923,0.0576923076923076,0.0096153846153846,0.0192307692307692,0.1153846153846153,957,6,0,4,0.02200000000000002,0.41863901217778526,0.74
9,1413,0.448,31.402325868606567,190.0,46.0,358.0,51.0,286.0,71.0,,,,,0.7735849056603774,0.0377358490566037,0.0754716981132075,0.0094339622641509,0.0094339622641509,0.0943396226415094,957,6,0,4,0.0040000000000000036,0.5233720978101094,0.7466666666666667
11,1710,0.468,37.97289967536926,190.0,46.0,297.0,51.0,277.0,92.0,,,,,0.839622641509434,0.0188679245283018,0.0377358490566037,0.0094339622641509,0.0094339622641509,0.0849056603773584,957,6,0,4,0.020000000000000018,0.6328816612561544,0.78
12,1859,0.48,41.34823369979858,190.0,35.0,356.0,51.0,287.0,92.0,,,,,0.839622641509434,0.0188679245283018,0.0377358490566037,0.0094339622641509,0.0094339622641509,0.0849056603773584,957,6,0,4,0.011999999999999955,0.6891372283299763,0.8
14,2154,0.506,48.005510091781616,26.0,287.0,362.0,51.0,8.0,38.0,,,,,0.9339622641509434,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0283018867924528,957,6,0,4,0.026000000000000023,0.8000918348630269,0.8433333333333334
15,2305,0.536,51.38209533691406,190.0,150.0,218.0,51.0,38.0,92.0,,,,,0.9433962264150944,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0188679245283018,957,6,0,4,0.030000000000000027,0.8563682556152343,0.8933333333333334
17,2606,0.546,58.06318688392639,115.0,78.0,343.0,51.0,19.0,92.0,,,,,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,6,0,4,0.010000000000000009,0.9677197813987732,0.9100000000000001
18,2754,0.558,61.32141280174256,190.0,78.0,343.0,51.0,19.0,92.0,,,,,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,6,0,4,0.01200000000000001,1.0220235466957093,0.9300000000000002
21,3203,0.576,71.45286321640015,190.0,65.0,301.0,51.0,19.0,92.0,,,,,0.9433962264150944,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0188679245283018,957,6,0,4,0.017999999999999905,1.1908810536066692,0.96
32,4842,0.584,108.46449065208436,190.0,60.0,301.0,51.0,8.0,92.0,,,,,0.9339622641509434,0.0283018867924528,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,6,0,4,0.008000000000000007,1.8077415108680728,0.9733333333333333
36,5443,0.586,121.8326370716095,168.0,100.0,301.0,51.0,8.0,92.0,,,,,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,6,0,4,0.0020000000000000018,2.0305439511934917,0.9766666666666667
40,6044,0.59,135.30038905143738,166.0,88.0,301.0,51.0,8.0,92.0,,,,,0.9433962264150944,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0188679245283018,957,6,0,4,0.0040000000000000036,2.255006484190623,0.9833333333333333
54,8136,0.592,182.004828453064,166.0,180.0,301.0,51.0,8.0,92.0,,,,,0.9339622641509434,0.0283018867924528,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,6,0,4,0.0020000000000000018,3.0334138075510664,0.9866666666666667
72,10835,0.596,242.3949971199036,166.0,252.0,301.0,51.0,8.0,92.0,,,,,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,6,0,4,0.0040000000000000036,4.0399166186650595,0.9933333333333333
95,14281,0.598,319.5085463523865,166.0,310.0,301.0,51.0,8.0,92.0,,,,,0.9528301886792452,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,957,6,0,4,0.0020000000000000018,5.3251424392064415,0.9966666666666667
127,19067,0.6,425.7216229438782,166.0,287.0,301.0,51.0,8.0,92.0,,,,,0.9433962264150944,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0094339622641509,0.0188679245283018,957,6,0,4,0.0020000000000000018,7.09536038239797,1.0
0,100,0.342,2.6559548377990723,142.0,322.0,252.0,92.0,260.0,188.0,,,,,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,957,6,0,4,0.0,0.044265913963317874,0.5700000000000001
